id_pedido,cliente_id,zona,fecha_creacion,fecha_asignacion,fecha_entrega,estado,repartidor_id,metodo_pago,monto,tipo_vehiculo,costo_operacion,latitud,longitud
f6e4df15-4efe-4acb-a0d9-af88b6e18895,2e431e06-4c17-49d0-97dd-2d1cd10b4a95,Sur,2026-08-03 17:20:03,2026-08-03 17:30:03,2026-08-03 17:52:03,entregado,4a610ffa-babe-4263-9ee4-1ec7d61cdb29,efectivo,85236.55,moto_electrica,19148.83,6.158762,-75.586842
84995bdc-a067-43a3-8403-ba9cc1a9f5a4,f2dfaa5a-f205-4345-92ca-af0a6f5a2de7,Norte,2026-08-03 18:10:38,2026-08-03 18:21:38,2026-08-03 18:51:38,entregado,45b54b7a-158a-475b-b074-bc304ee06c5f,tarjeta,85062.02,moto_electrica,13491.9,6.275858,-75.569793
300be953-deda-4990-97e4-02bf7ab6a3a3,13e0122f-67ce-494f-8347-6975e8c8f54e,Chapinero,2026-08-03 19:36:27,2026-08-03 19:38:27,2026-08-03 20:18:27,entregado,7bc55f10-dfa3-425e-be6d-9697b5a6edd0,app,92953.56,bicicleta,15451.71,6.268818,-75.558498
8afe47ee-f6f1-49c0-a45d-3d628938aeb5,9b929e05-3be7-47f5-8987-51f10d07938d,Sur,2026-08-03 19:57:28,2026-08-03 19:59:28,,cancelado,4fb4b86b-6657-418f-9af0-05576b82420b,app,15860.99,bicicleta,2954.41,6.155764,-75.585873
aec39319-6de6-4552-a399-5a7d8ee2e22c,a200fb08-fef7-4a11-b4af-a7fc9c26bc2e,Chapinero,2026-08-03 20:37:29,2026-08-03 20:50:29,2026-08-03 21:05:29,entregado,2ba6deb3-6f6f-4b15-86fc-06a32886e27a,app,93394.71,moto_electrica,22512.65,6.262794,-75.543526
b9b13b22-a2ae-4732-b77c-aae3b3b40304,d9b324e7-1d27-48a5-b73a-8850b01f1da7,Centro,2026-08-03 20:42:51,2026-08-03 20:48:51,2026-08-03 21:29:51,entregado,652a1885-2699-4597-afd1-1379a48e1f75,app,74357.43,bicicleta,17266.76,6.24022,-75.558106
09517060-959a-4a51-8c56-ab66f57f06f4,fd944984-53a0-49d4-9474-ceb6fa280378,Occidente,2026-08-03 22:35:38,2026-08-03 22:50:38,2026-08-03 23:12:38,entregado,8dbe836f-3f88-4e02-a3e2-bf2a6a310110,efectivo,87312.78,moto_electrica,15163.61,6.279412,-75.605753
ae8acaa9-ae12-4521-90d6-ace3095c42b5,31e98e9a-24de-4294-8826-fc491e8529cc,Sur,2026-08-03 22:56:38,,,pendiente,,efectivo,32430.16,bicicleta,5648.97,6.163405,-75.58818
8d1c1a90-0e76-4d50-8a24-2ac1ceaeed3e,cab0f77c-6a9c-4833-ab98-ff5e181a7e8c,Chapinero,2026-08-04 01:07:06,2026-08-04 01:16:06,2026-08-04 01:31:06,entregado,2ba6deb3-6f6f-4b15-86fc-06a32886e27a,tarjeta,92733.44,moto_electrica,14635.99,6.265475,-75.559823
4a91393d-34c3-4569-9bd1-26d6070fcc14,66379f01-baf4-4625-af97-5671a7553d51,Occidente,2026-08-04 01:21:00,2026-08-04 01:25:00,2026-08-04 01:42:00,entregado,ddf43472-6d4b-4f43-8038-029005b65044,tarjeta,63295.46,moto_electrica,11987.98,6.24163,-75.607878
55e2a786-9cfa-4fae-9cd0-b218d5221a11,133e7b9f-2385-4705-9e99-3eb72a0f75cb,Chapinero,2026-08-04 03:27:17,2026-08-04 03:29:17,2026-08-04 03:44:17,entregado,652a1885-2699-4597-afd1-1379a48e1f75,efectivo,68107.27,moto_electrica,15257.29,6.266785,-75.55467
335dbb8a-9efc-4ba5-a26d-2ca0b21b2fed,2db7afb4-3544-4567-8108-5861c213f9ed,Norte,2026-08-04 05:26:19,2026-08-04 05:36:19,,en_camino,f8f6f0d9-c708-4217-bad3-d580bf28fd5f,efectivo,27753.16,bicicleta,5301.3,6.273202,-75.564252
2df18eac-e22a-4372-b3f4-7c676f7ac352,c868f96d-ea66-42c6-ab2c-c8e836b35c37,Centro,2026-08-04 05:44:12,2026-08-04 05:48:12,2026-08-04 06:30:12,entregado,c946470e-cab4-4e7a-bcca-849685696e98,efectivo,65478.27,bicicleta,14056.83,6.252974,-75.563364
05fc68ef-61d6-4c31-bab9-d6ad806ff0db,2bcc12cb-5d87-4176-a287-3a2aee9351e5,Sur,2026-08-04 05:59:27,2026-08-04 06:10:27,2026-08-04 06:34:27,entregado,683d79f9-8c30-41e0-8b8b-0050b7d22560,app,82682.58,moto_electrica,18699.05,6.169651,-75.601123
b073db90-24fd-4fa1-b585-0eae36765e75,34f9f1b5-bdd0-46e7-b81d-623e9fdf17d8,Chapinero,2026-08-04 06:38:45,,,pendiente,,app,46528.63,moto_electrica,10765.43,6.261223,-75.558331
5852eaf4-362e-454f-a794-20413aa371e4,f742a46d-f918-41e0-be90-30f40dc4d68f,Chapinero,2026-08-04 06:49:13,2026-08-04 06:51:13,2026-08-04 07:06:13,entregado,7814bc90-b0b8-47d7-afaf-af5aeb7abd42,app,84865.14,moto_electrica,16379.23,6.260396,-75.556653
038831e7-717b-4c2c-b186-670cacc677ee,34580dd8-9397-4dc9-bc4e-757392d1c5fb,Occidente,2026-08-04 07:17:43,2026-08-04 07:29:43,2026-08-04 07:47:43,entregado,2ba6deb3-6f6f-4b15-86fc-06a32886e27a,tarjeta,22139.27,moto_electrica,3662.1,6.273292,-75.602689
d0aacb92-9d27-49cd-a88c-1e9872f84c63,7fcd166e-cba3-4232-91a1-41d51f495d35,Chapinero,2026-08-04 07:52:48,2026-08-04 07:55:48,2026-08-04 08:16:48,entregado,48692700-055f-400c-8687-6573be0be73f,tarjeta,37203.73,moto_electrica,7159.11,6.26694,-75.550732
6dbd0cc6-1d50-4e26-a738-919c8dbdf874,5cce9a92-b20a-48a7-b742-27d2cd0fa666,Chapinero,2026-08-04 07:56:47,2026-08-04 08:07:47,2026-08-04 08:34:47,entregado,2ba6deb3-6f6f-4b15-86fc-06a32886e27a,tarjeta,58971.6,bicicleta,13627.26,6.261816,-75.550073
925a1c2d-d120-45ae-8675-9000672cd619,f48478ff-e816-452a-913c-41d06df567f2,Centro,2026-08-04 09:35:56,2026-08-04 09:44:56,2026-08-04 09:59:56,entregado,45b54b7a-158a-475b-b074-bc304ee06c5f,efectivo,58007.01,moto_electrica,10113.91,6.243482,-75.560541
e23c5971-c731-41e6-b588-f5407a0ae63e,06e97137-7dac-45fd-8c25-3d5ffc2931e2,Norte,2026-08-04 09:53:25,2026-08-04 09:58:25,2026-08-04 10:35:25,entregado,7bc55f10-dfa3-425e-be6d-9697b5a6edd0,tarjeta,55839.81,moto_electrica,11051.94,6.273341,-75.569636
a1f8cf61-6712-4b74-900a-338d0d4d02e1,532946ef-c978-4995-b94c-d3c989755106,Chapinero,2026-08-04 09:53:34,2026-08-04 10:08:34,,en_camino,45b54b7a-158a-475b-b074-bc304ee06c5f,app,17402.17,bicicleta,4321.05,6.268204,-75.544769
5cf2e8ad-197f-4992-b786-88e3fefcce71,a1e55b58-2600-44cc-9743-bc7ffad4510a,Sur,2026-08-04 10:10:29,2026-08-04 10:25:29,2026-08-04 10:43:29,entregado,fc03515f-887a-46b7-a44a-8c0fcb0775be,efectivo,31855.83,moto_electrica,5595.83,6.161247,-75.585362
e322513a-a3b7-4bbd-a842-dfbf1e7ce913,b2322744-c7c4-49f3-9caa-8df835be917b,Centro,2026-08-04 11:07:47,2026-08-04 11:18:47,2026-08-04 11:34:47,entregado,2ba6deb3-6f6f-4b15-86fc-06a32886e27a,tarjeta,20842.04,moto_electrica,3876.57,6.249874,-75.553415
31dc726e-2ffc-46d2-81b5-a63a9944aedf,133e7b9f-2385-4705-9e99-3eb72a0f75cb,Sur,2026-08-04 11:34:56,2026-08-04 11:41:56,2026-08-04 12:09:56,entregado,3a4a49e1-666d-4fe0-be3c-6ffb0dd04f55,efectivo,18375.54,bicicleta,3934.13,6.155218,-75.583504
ae6c7d32-7849-4f23-99fd-d006954be320,31403c6d-6d71-4dae-a092-3e351f46b23d,Occidente,2026-08-04 12:11:02,2026-08-04 12:13:02,2026-08-04 12:54:02,entregado,8caf803c-0a87-4a8a-88c8-b2e2476e1eeb,app,81079.78,bicicleta,14585.21,6.253142,-75.613876
f8054632-7601-4514-b4a0-c73f3b25b84e,fde42dcc-b6cc-4f58-995d-e8c613f6c077,Centro,2026-08-04 12:52:36,2026-08-04 13:05:36,2026-08-04 13:28:36,entregado,567b2569-6593-43a6-afb7-944d81edda57,tarjeta,58515.4,moto_electrica,14495.32,6.255607,-75.564156
1f072d4c-6f7b-4f87-8f15-09994b35a257,e14bdbbd-1b66-47ce-a156-94fef926e48d,Sur,2026-08-04 13:37:44,2026-08-04 13:45:44,2026-08-04 14:15:44,entregado,df1dce50-5616-4589-9d5f-16212ef42b85,app,80707.33,moto_electrica,15291.32,6.173287,-75.592754
62a5d526-6f3a-4e1a-91a3-b3c8108af7eb,0cecba19-546d-45bc-a482-e679d7148b85,Chapinero,2026-08-04 14:18:32,2026-08-04 14:24:32,2026-08-04 15:01:32,entregado,567b2569-6593-43a6-afb7-944d81edda57,tarjeta,79786.64,bicicleta,15603.03,6.260083,-75.55208
d59f024a-f759-4354-82f6-70f8c40dea61,a4be7243-5dfa-45d2-818a-54607daa3daa,Sur,2026-08-04 15:08:07,2026-08-04 15:12:07,2026-08-04 15:39:07,entregado,45b54b7a-158a-475b-b074-bc304ee06c5f,tarjeta,47160.67,bicicleta,7597.23,6.161184,-75.589721
dbd2b289-5581-4005-9b65-89ce65a9ddbd,3eaec931-6c40-439f-b3ae-a324b6ed84ac,Centro,2026-08-04 15:24:34,2026-08-04 15:28:34,2026-08-04 15:56:34,entregado,f8f6f0d9-c708-4217-bad3-d580bf28fd5f,efectivo,78629.7,bicicleta,18906.79,6.251188,-75.554245
38576b87-48b0-4da0-95e8-d5b17ee3adc5,8d96d9c5-ae92-4815-b27b-066d5dd13ec9,Chapinero,2026-08-04 15:48:57,2026-08-04 15:55:57,2026-08-04 16:35:57,entregado,7e7763b0-2145-4ea0-99f0-070486f95eff,efectivo,91611.07,bicicleta,16969.76,6.26678,-75.552786
3b0b892a-8ce7-4ca9-bf1c-597eef715660,936e2d19-1a08-4f47-80a6-3332265a04f3,Chapinero,2026-08-04 15:51:10,2026-08-04 15:56:10,,en_camino,4a610ffa-babe-4263-9ee4-1ec7d61cdb29,tarjeta,68464.57,moto_electrica,13495.67,6.260194,-75.547652
8d0a377a-e32a-4e57-9f39-7ed3946acb33,d71fd6be-c4b7-4470-ac26-7d00a9f047c9,Norte,2026-08-04 15:54:57,2026-08-04 16:06:57,2026-08-04 17:00:57,entregado,dd0aed03-899f-4d40-91a2-c94ffa9d7e52,efectivo,71876.33,bicicleta,11307.05,6.297305,-75.555047
81681ac3-1ccc-46a8-b648-5d10d71529c0,6332c5ab-6d19-41bf-87fa-7ee16a311a73,Norte,2026-08-04 16:13:38,2026-08-04 16:20:38,2026-08-04 17:02:38,entregado,eec9c1a6-fa0a-4ee3-bcf5-687cf4ffffd1,app,20295.67,moto_electrica,4847.67,6.293712,-75.557051
70998398-5b9d-48df-9ff3-a87907c69296,01137935-0af8-4f24-8ee9-07632cb39eee,Sur,2026-08-04 16:30:08,2026-08-04 16:41:08,2026-08-04 16:59:08,entregado,4833d69a-eb17-4595-b943-0c1a439dce6a,tarjeta,93656.16,moto_electrica,14662.51,6.151417,-75.598817
f4ac7bee-d63e-452d-8699-31eeaec684f1,9b929e05-3be7-47f5-8987-51f10d07938d,Centro,2026-08-04 16:33:10,,,pendiente,,tarjeta,31615.06,bicicleta,5433.13,6.247514,-75.55794
1c681310-857f-4035-9f0d-56f9943f8253,31e98e9a-24de-4294-8826-fc491e8529cc,Sur,2026-08-04 16:52:18,2026-08-04 17:06:18,2026-08-04 17:46:18,entregado,8caf803c-0a87-4a8a-88c8-b2e2476e1eeb,efectivo,21765.47,bicicleta,3273.69,6.161615,-75.598053
9281bf62-e1b9-4788-abbf-884cf9481786,d75d2cf4-7250-4620-8774-e082750cafca,Chapinero,2026-08-04 17:40:34,2026-08-04 17:50:34,2026-08-04 18:27:34,entregado,ae960795-51c3-43fe-8b0c-cd21d3738b27,app,93537.65,bicicleta,19292.46,6.266772,-75.555113
49031a8b-e958-42b7-aafe-bf7b2ed9daad,30010484-56ff-42bf-8c2c-27a95de8dadb,Sur,2026-08-04 18:52:04,2026-08-04 19:04:04,2026-08-04 19:34:04,entregado,df1dce50-5616-4589-9d5f-16212ef42b85,tarjeta,84816.39,bicicleta,15477.57,6.166667,-75.60433
1fd718eb-7513-43e6-87bc-f07cbb3b3800,a200fb08-fef7-4a11-b4af-a7fc9c26bc2e,Occidente,2026-08-04 19:01:54,2026-08-04 19:10:54,2026-08-04 19:37:54,entregado,17e891b7-bc3c-457b-8c87-b29642b7ab70,efectivo,77848.08,bicicleta,14451.32,6.271702,-75.593475
9228c199-43ff-4cc4-8b47-b3bad9786ba3,2db7afb4-3544-4567-8108-5861c213f9ed,Centro,2026-08-04 19:17:12,2026-08-04 19:28:12,2026-08-04 19:58:12,entregado,ae960795-51c3-43fe-8b0c-cd21d3738b27,efectivo,33782.26,bicicleta,8388.53,6.24786,-75.55832
ea3ebf27-374f-4cbe-adca-20d4ea980a97,c5392279-bee4-46f6-9a0a-50b84b29381b,Occidente,2026-08-04 20:58:04,2026-08-04 21:13:04,2026-08-04 21:37:04,entregado,652a1885-2699-4597-afd1-1379a48e1f75,app,17448.64,moto_electrica,3341.2,6.23537,-75.606322
7bf9cf37-7415-4a79-89d1-ff9921c3ed18,2e431e06-4c17-49d0-97dd-2d1cd10b4a95,Norte,2026-08-04 20:59:31,2026-08-04 21:03:31,,cancelado,4833d69a-eb17-4595-b943-0c1a439dce6a,tarjeta,26133.97,bicicleta,4452.27,6.272124,-75.562739
36fad590-a763-40b4-88d4-739a94404b18,06e97137-7dac-45fd-8c25-3d5ffc2931e2,Sur,2026-08-04 21:27:21,2026-08-04 21:42:21,2026-08-04 22:24:21,entregado,9852732d-4628-4e78-ba2e-16d78d91a915,efectivo,73210.24,bicicleta,16759.0,6.170998,-75.598889
50acfdb8-ba87-4c77-a157-6c0d1761279a,05f438aa-91cf-4c97-b79d-dca22be98b69,Occidente,2026-08-04 22:17:27,2026-08-04 22:31:27,2026-08-04 22:54:27,entregado,9852732d-4628-4e78-ba2e-16d78d91a915,efectivo,39884.96,moto_electrica,9056.75,6.233939,-75.592673
d21a59bc-86b6-4bf4-93ff-38f898829a13,90134b2f-22cb-42bb-8719-e7c7d7271e06,Norte,2026-08-04 22:29:06,2026-08-04 22:34:06,2026-08-04 23:16:06,entregado,3a4a49e1-666d-4fe0-be3c-6ffb0dd04f55,app,78240.13,moto_electrica,17649.88,6.272904,-75.561
4e2b004f-56b0-43cf-aef9-7a553d03ad51,13e0122f-67ce-494f-8347-6975e8c8f54e,Occidente,2026-08-04 23:05:29,2026-08-04 23:18:29,2026-08-04 23:47:29,entregado,4833d69a-eb17-4595-b943-0c1a439dce6a,app,53212.78,moto_electrica,12708.48,6.279114,-75.600223
8273ca08-2398-47ce-aa12-6d4e95687741,2db7afb4-3544-4567-8108-5861c213f9ed,Chapinero,2026-08-04 23:16:25,2026-08-04 23:25:25,2026-08-04 23:45:25,entregado,f8f6f0d9-c708-4217-bad3-d580bf28fd5f,app,43224.12,moto_electrica,9608.99,6.266722,-75.556808
ac40ac0a-2062-41a6-918f-0d6082081384,51890d3e-a96b-4fa2-9f0e-7f00344b0997,Occidente,2026-08-05 00:00:45,2026-08-05 00:04:45,2026-08-05 00:22:45,entregado,567b2569-6593-43a6-afb7-944d81edda57,tarjeta,23894.59,moto_electrica,3614.43,6.232319,-75.593762
f10b4439-e6d0-4b24-bf9a-bf257cea0284,0604c774-2d96-40ec-b987-51c090ef688c,Centro,2026-08-05 00:33:15,,,cancelado,,tarjeta,22646.91,moto_electrica,5052.04,6.25839,-75.564405
35d23778-1fa3-441c-b96e-fb3bfb149595,28146250-cf6a-4026-b1f9-b6628c2d8c60,Chapinero,2026-08-05 00:47:19,2026-08-05 00:55:19,2026-08-05 01:28:19,entregado,652a1885-2699-4597-afd1-1379a48e1f75,tarjeta,82711.38,bicicleta,20199.46,6.265576,-75.551862
e9edbf24-ed55-47e7-98dc-24c6c70993c7,1bb9fc1b-4864-44ef-a2b3-5ea92d0e0afa,Chapinero,2026-08-05 03:50:36,2026-08-05 03:55:36,2026-08-05 04:37:36,entregado,f8f6f0d9-c708-4217-bad3-d580bf28fd5f,efectivo,64426.14,bicicleta,13377.4,6.26332,-75.542111
e844e33f-50d2-4c31-844c-63819107d08e,c0865051-d7c6-4a00-b5f5-c553e05e7b6f,Chapinero,2026-08-05 04:36:10,2026-08-05 04:38:10,,en_camino,4a610ffa-babe-4263-9ee4-1ec7d61cdb29,efectivo,51754.68,bicicleta,8451.66,6.261407,-75.552717
7e9cf596-ce8f-4a8d-90df-0ce5db78cf50,30010484-56ff-42bf-8c2c-27a95de8dadb,Chapinero,2026-08-05 06:33:33,2026-08-05 06:40:33,2026-08-05 07:20:33,entregado,c7821b64-7aa0-48bf-8b4d-b4728048dd60,tarjeta,90826.53,bicicleta,16775.43,6.262726,-75.543667
7ea0bfa3-0b4f-4f3f-ba27-809a8b4a4c74,64402c49-ecbf-46cc-87ae-13215db14f7d,Chapinero,2026-08-05 08:38:43,2026-08-05 08:44:43,2026-08-05 09:19:43,entregado,eec9c1a6-fa0a-4ee3-bcf5-687cf4ffffd1,tarjeta,48388.29,bicicleta,9222.42,6.264756,-75.544624
5cc6d7ea-2ba2-4a9b-9435-1429a32cc4b9,5a53097d-77e6-43e0-970b-3e537f059cf8,Occidente,2026-08-05 08:47:48,2026-08-05 08:49:48,2026-08-05 09:27:48,entregado,2ba6deb3-6f6f-4b15-86fc-06a32886e27a,app,90561.15,bicicleta,18415.56,6.254225,-75.618198
4c7e7b37-a213-42a8-b3f4-c9252dfb3af7,cde4c37d-3d93-402d-8476-5ac08324b8fc,Centro,2026-08-05 08:50:29,2026-08-05 09:02:29,2026-08-05 09:40:29,entregado,4fb4b86b-6657-418f-9af0-05576b82420b,app,91518.29,bicicleta,16968.48,6.247465,-75.55364
bfedb936-81a3-489f-94ae-a1b803572ac2,c2117215-2808-47fd-8fc9-330bdba5c03a,Centro,2026-08-05 09:56:42,2026-08-05 09:58:42,,en_camino,7814bc90-b0b8-47d7-afaf-af5aeb7abd42,efectivo,86019.09,moto_electrica,19214.06,6.250259,-75.564363
7506e36b-1ce4-433a-8b63-36aa06e2cce2,85376b3d-bf0a-462c-9812-374620e92e59,Occidente,2026-08-05 10:31:35,2026-08-05 10:40:35,2026-08-05 11:12:35,entregado,eec9c1a6-fa0a-4ee3-bcf5-687cf4ffffd1,app,15200.1,bicicleta,2349.06,6.236816,-75.613687
e51990bf-871b-430b-a583-3b7b0594fb16,85d139a7-7a45-49aa-9638-dcd1f5d1c539,Sur,2026-08-05 11:17:36,,,pendiente,,app,59746.23,moto_electrica,12223.4,6.169228,-75.60836
54fdbb35-7133-48f5-b4c3-72fd8032a72a,b2322744-c7c4-49f3-9caa-8df835be917b,Occidente,2026-08-05 11:43:22,2026-08-05 11:53:22,2026-08-05 12:27:22,entregado,eec9c1a6-fa0a-4ee3-bcf5-687cf4ffffd1,tarjeta,17494.67,bicicleta,3388.32,6.266554,-75.595379
366c4b87-570d-453a-89b9-f395c00db30b,0476ef54-6995-4f39-af70-f7f670e33789,Norte,2026-08-05 12:28:59,2026-08-05 12:38:59,,en_camino,48692700-055f-400c-8687-6573be0be73f,tarjeta,15907.29,moto_electrica,3499.33,6.294268,-75.579571
2075b92a-9b0c-46a6-ada3-88e15b1fa95b,bce090af-1112-4cbd-bbaa-873467f9a4fd,Norte,2026-08-05 12:49:26,2026-08-05 12:51:26,2026-08-05 13:42:26,entregado,45b54b7a-158a-475b-b074-bc304ee06c5f,tarjeta,16500.64,bicicleta,3542.85,6.272213,-75.57347
e850aea4-d096-42c7-8ff7-b75064603c2b,c5392279-bee4-46f6-9a0a-50b84b29381b,Centro,2026-08-05 13:10:17,2026-08-05 13:23:17,,en_camino,4fb4b86b-6657-418f-9af0-05576b82420b,app,77039.38,bicicleta,17102.73,6.255109,-75.5613
88492b78-8a36-4af2-ad2a-5aa81bca376a,da8767ea-5f63-4a99-97c2-d4b473af120b,Sur,2026-08-05 14:35:24,2026-08-05 14:46:24,2026-08-05 15:09:24,entregado,48692700-055f-400c-8687-6573be0be73f,efectivo,68423.14,moto_electrica,15158.89,6.175787,-75.606939
8961fa50-81cc-4591-8326-bdf8ec8e7011,36b94275-0968-4c8b-ad19-64e364fe7b21,Norte,2026-08-05 15:54:59,2026-08-05 15:57:59,2026-08-05 16:48:59,entregado,652a1885-2699-4597-afd1-1379a48e1f75,app,28235.94,bicicleta,4870.32,6.290945,-75.559914
9f4d0245-c71d-482a-8d16-9fe6df6f48e4,a4be7243-5dfa-45d2-818a-54607daa3daa,Centro,2026-08-05 16:23:30,2026-08-05 16:27:30,2026-08-05 17:08:30,entregado,df1dce50-5616-4589-9d5f-16212ef42b85,efectivo,37485.8,bicicleta,8927.3,6.251864,-75.557879
41a6fcb3-3f79-4cd5-be61-d0470c506129,a76b46d5-3d05-4c09-9857-29ce77b7ebf6,Occidente,2026-08-05 16:40:43,2026-08-05 16:50:43,2026-08-05 17:06:43,entregado,eec9c1a6-fa0a-4ee3-bcf5-687cf4ffffd1,efectivo,41333.24,moto_electrica,9038.74,6.260998,-75.61548
f68c64a8-1bcf-448c-8714-cf795cb4dc45,b280052f-e245-4d75-adc7-534e8adc988d,Centro,2026-08-05 16:45:36,2026-08-05 16:51:36,,cancelado,2ba6deb3-6f6f-4b15-86fc-06a32886e27a,app,93844.31,bicicleta,15481.77,6.24774,-75.565136
bf43f2a8-6b46-44c4-a7d8-c1dd2ef0556d,a200fb08-fef7-4a11-b4af-a7fc9c26bc2e,Centro,2026-08-05 18:56:30,2026-08-05 19:04:30,2026-08-05 19:29:30,entregado,9852732d-4628-4e78-ba2e-16d78d91a915,tarjeta,92992.73,moto_electrica,15916.84,6.241081,-75.564162
1c3723d4-64be-43f4-9f16-afdf04f643a3,c868f96d-ea66-42c6-ab2c-c8e836b35c37,Chapinero,2026-08-05 20:52:22,2026-08-05 21:00:22,2026-08-05 21:37:22,entregado,8dbe836f-3f88-4e02-a3e2-bf2a6a310110,efectivo,58561.23,bicicleta,11365.37,6.268431,-75.552693
32f6d6b5-4905-43b5-ae1e-7663efb8898e,d2f47d32-9cdf-43f5-b42e-78288a36515c,Norte,2026-08-05 21:06:13,2026-08-05 21:13:13,2026-08-05 21:54:13,entregado,683d79f9-8c30-41e0-8b8b-0050b7d22560,app,39153.08,moto_electrica,8040.46,6.274887,-75.568093
14ddb19b-c866-4fb5-97b1-182fb00f656d,d71fd6be-c4b7-4470-ac26-7d00a9f047c9,Chapinero,2026-08-05 21:16:26,2026-08-05 21:18:26,2026-08-05 21:58:26,entregado,652a1885-2699-4597-afd1-1379a48e1f75,efectivo,39197.77,bicicleta,9724.73,6.261367,-75.541783
70f93512-3b81-41ce-878c-6b8db6fdc90b,d9b324e7-1d27-48a5-b73a-8850b01f1da7,Occidente,2026-08-06 00:13:34,2026-08-06 00:16:34,2026-08-06 00:55:34,entregado,7814bc90-b0b8-47d7-afaf-af5aeb7abd42,app,38292.3,bicicleta,8716.83,6.235211,-75.608896
1edd5742-3119-454e-a1d1-81f7feec8ec8,48bc34d2-7f99-4cca-8c08-2dc33d442d18,Sur,2026-08-06 01:15:06,2026-08-06 01:19:06,2026-08-06 02:00:06,entregado,ae960795-51c3-43fe-8b0c-cd21d3738b27,efectivo,89213.56,bicicleta,14244.27,6.164276,-75.592805
11af5b6d-906f-4f06-aa28-249a2caabdf2,7d75a9ec-1aa7-433b-920a-65483447d468,Occidente,2026-08-06 01:21:04,2026-08-06 01:24:04,2026-08-06 01:51:04,entregado,dd0aed03-899f-4d40-91a2-c94ffa9d7e52,app,15057.73,moto_electrica,3590.94,6.230621,-75.593967
341f6604-d125-4bbf-a35f-541ec7d73da8,34580dd8-9397-4dc9-bc4e-757392d1c5fb,Occidente,2026-08-06 03:39:44,2026-08-06 03:52:44,2026-08-06 04:25:44,entregado,bb6f84b2-6b62-49d9-ac7c-390723a72a9b,tarjeta,84786.43,bicicleta,16241.72,6.238832,-75.61374
29f8307a-2551-48db-9322-a57a05883ef8,36b94275-0968-4c8b-ad19-64e364fe7b21,Occidente,2026-08-06 03:55:26,2026-08-06 04:06:26,2026-08-06 04:40:26,entregado,dd0aed03-899f-4d40-91a2-c94ffa9d7e52,efectivo,76272.24,bicicleta,15686.04,6.256744,-75.61319
9d94207d-d913-4fe0-a945-76fd95a3bfd6,5a53097d-77e6-43e0-970b-3e537f059cf8,Norte,2026-08-06 04:25:52,2026-08-06 04:35:52,2026-08-06 05:21:52,entregado,4833d69a-eb17-4595-b943-0c1a439dce6a,tarjeta,37750.84,bicicleta,7586.29,6.28469,-75.571654
31ba37cd-c442-448a-bf4c-f7dfa36e51c5,8f0ac0bd-4c61-4d9c-8a0a-a6c0f2d7227c,Norte,2026-08-06 04:40:39,2026-08-06 04:55:39,2026-08-06 05:48:39,entregado,fc03515f-887a-46b7-a44a-8c0fcb0775be,app,90975.96,bicicleta,19145.36,6.295258,-75.557977
486c02a1-fafe-4444-abbd-26ced440f7fe,bce090af-1112-4cbd-bbaa-873467f9a4fd,Norte,2026-08-06 04:52:01,2026-08-06 05:01:01,2026-08-06 05:35:01,entregado,8caf803c-0a87-4a8a-88c8-b2e2476e1eeb,efectivo,33254.35,moto_electrica,6300.16,6.297614,-75.550075
b80b76e1-6b99-492e-99ae-c01aca623954,3eaec931-6c40-439f-b3ae-a324b6ed84ac,Occidente,2026-08-06 05:15:48,2026-08-06 05:23:48,2026-08-06 05:58:48,entregado,c37ce403-bebf-4091-b511-62cf4048e8c2,app,17397.33,bicicleta,3965.39,6.236957,-75.601221
d1261cbb-ea6e-47ac-a57a-17779d285d2a,fa03a4c0-a33c-47a6-aa10-616ec3e63346,Norte,2026-08-06 05:48:23,2026-08-06 05:50:23,2026-08-06 06:30:23,entregado,2ba6deb3-6f6f-4b15-86fc-06a32886e27a,tarjeta,56665.92,moto_electrica,12344.68,6.280808,-75.55769
27ea1fc7-9b29-4f80-aeb3-2fd317ebcc45,7d75a9ec-1aa7-433b-920a-65483447d468,Occidente,2026-08-06 05:56:34,,,pendiente,,efectivo,18917.64,bicicleta,3628.52,6.261778,-75.604637
ea5ffc5a-d7e4-4366-8689-33eb43a6648d,6332c5ab-6d19-41bf-87fa-7ee16a311a73,Chapinero,2026-08-06 08:09:57,2026-08-06 08:13:57,2026-08-06 08:46:57,entregado,d3492baf-d484-402d-a53e-ed3ddd5838b9,tarjeta,72397.9,bicicleta,17252.05,6.26113,-75.55981
874e737c-6b82-4afd-a4d4-7e0599692552,937fe017-e232-4857-842b-9c2982b4c987,Chapinero,2026-08-06 08:26:33,2026-08-06 08:38:33,,en_camino,4833d69a-eb17-4595-b943-0c1a439dce6a,efectivo,94456.82,moto_electrica,16531.7,6.267585,-75.559662
d8ccc80a-0a2b-4eae-b74e-b596abf7d8ab,02800f46-ceb6-4272-9dd5-2c07d23ca12a,Norte,2026-08-06 08:34:51,2026-08-06 08:46:51,2026-08-06 09:33:51,entregado,9852732d-4628-4e78-ba2e-16d78d91a915,efectivo,59264.48,bicicleta,9476.52,6.287987,-75.552429
dc0cca32-26df-4f02-baaa-1a307b439f5c,d93054ed-cd47-4d20-aed5-d5b5d35ef806,Sur,2026-08-06 09:06:34,2026-08-06 09:16:34,2026-08-06 09:52:34,entregado,dd0aed03-899f-4d40-91a2-c94ffa9d7e52,tarjeta,41023.62,bicicleta,6819.95,6.160633,-75.584244
